nationality,host_2,host,run_factor,wkt_factor,all_away_runs_factor,all_away_wkts_factor
Pakistan,Pakistan,Sri Lanka,1.0011965476855798,1.0476434048187158,1.0096494132827194,0.9971701621630269
Pakistan,Pakistan,United Arab Emirates,1.0008136899039703,1.018248726656429,1.0096494132827194,0.9971701621630269
Pakistan,Pakistan,United States of America,0.9953019724856751,0.9941090115892447,1.0096494132827194,0.9971701621630269
Pakistan,Pakistan,West Indies,1.003815452282127,0.9966833959238746,1.0096494132827194,0.9971701621630269
Pakistan,Pakistan,Zimbabwe,1.0119520839213074,0.9736027212740695,1.0096494132827194,0.9971701621630269
Scotland,Scotland,England,1.015919222875128,1.016289822064671,1.0096494132827194,0.997170162163027
Scotland,Scotland,Ireland,1.0151901579502292,1.0050140170212358,1.0096494132827194,0.997170162163027
Scotland,Scotland,Netherlands,1.0181634124835335,1.0040913763550843,1.0096494132827194,0.997170162163027
Scotland,Scotland,Oman,1.0207889868700355,1.0113601966973476,1.0096494132827194,0.997170162163027
Scotland,Scotland,Scotland,1.0,1.0,1.0096494132827194,0.997170162163027
Scotland,Scotland,United Arab Emirates,1.0280387335457444,1.0101773566343795,1.0096494132827194,0.997170162163027
Scotland,Scotland,West Indies,1.011623087933238,1.024725687531609,1.0096494132827194,0.997170162163027
South Africa,South Africa,Australia,1.0080197923768963,1.0408395859642547,1.0096494132827194,0.9971701621630269
South Africa,South Africa,Bangladesh,1.018286904130482,1.0456088759711781,1.0096494132827194,0.9971701621630269
South Africa,South Africa,England,1.0161241295145844,1.0181980841738871,1.0096494132827194,0.9971701621630269
South Africa,South Africa,Guyana,1.015270022522401,1.0076826342225853,1.0096494132827194,0.9971701621630269
South Africa,South Africa,India,1.0222991871364309,1.0471841529713792,1.0096494132827194,0.9971701621630269
South Africa,South Africa,Ireland,1.0134102900094701,0.9851506824812127,1.0096494132827194,0.9971701621630269
South Africa,South Africa,New Zealand,1.0136863093181172,1.01562390288365,1.0096494132827194,0.9971701621630269
South Africa,South Africa,Pakistan,1.0135438424468968,1.0518194900690274,1.0096494132827194,0.9971701621630269
South Africa,South Africa,South Africa,1.0,1.0,1.0096494132827194,0.9971701621630269
South Africa,South Africa,Sri Lanka,1.0170352399841667,1.0560015428968033,1.0096494132827194,0.9971701621630269
South Africa,South Africa,United Arab Emirates,1.0183171628236154,1.0520160021571978,1.0096494132827194,0.9971701621630269
South Africa,South Africa,United States of America,1.0226530340030218,0.9649429626286151,1.0096494132827194,0.9971701621630269
South Africa,South Africa,West Indies,1.013463276304336,0.9739769403159435,1.0096494132827194,0.9971701621630269
South Africa,South Africa,Zimbabwe,1.0103778175924456,0.9965821853383825,1.0096494132827194,0.9971701621630269
Sri Lanka,Sri Lanka,Australia,0.988559914170206,1.0049601330977025,1.0096494132827194,0.997170162163027
Sri Lanka,Sri Lanka,Bangladesh,0.9985426857726871,1.0265905726045301,1.0096494132827194,0.997170162163027
Sri Lanka,Sri Lanka,China,1.0030611819422472,1.0161230602786704,1.0096494132827194,0.997170162163027
Sri Lanka,Sri Lanka,England,1.0060245291725711,1.005785100454032,1.0096494132827194,0.997170162163027
Sri Lanka,Sri Lanka,India,0.9850507656608429,1.0135302477479442,1.0096494132827194,0.997170162163027
Sri Lanka,Sri Lanka,New Zealand,1.0057897817829877,0.9786536421076546,1.0096494132827194,0.997170162163027
Sri Lanka,Sri Lanka,Pakistan,0.9909843225887118,1.0412155963517575,1.0096494132827194,0.997170162163027
Sri Lanka,Sri Lanka,South Africa,1.0057075229719592,0.9937810527932579,1.0096494132827194,0.997170162163027
Sri Lanka,Sri Lanka,Sri Lanka,1.0,1.0,1.0096494132827194,0.997170162163027
Sri Lanka,Sri Lanka,United Arab Emirates,0.9967511253585091,1.0236288239612303,1.0096494132827194,0.997170162163027
Sri Lanka,Sri Lanka,United States of America,0.9917318019428543,1.006258033190812,1.0096494132827194,0.997170162163027
Sri Lanka,Sri Lanka,West Indies,1.001394019912985,1.015610914383306,1.0096494132827194,0.997170162163027
Sri Lanka,Sri Lanka,Zimbabwe,1.0120887077316931,0.9796813393242226,1.0096494132827194,0.997170162163027
United Arab Emirates,United Arab Emirates,United Arab Emirates,1.0,1.0,1.0096494132827194,0.997170162163027
United States of America,United States of America,Australia,0.9968259774520557,0.9939875469463212,1.0096494132827194,0.997170162163027
United States of America,United States of America,England,1.0001372537422966,0.979493672962366,1.0096494132827194,0.997170162163027
United States of America,United States of America,Guyana,1.0037377840706032,0.9932837014696664,1.0096494132827194,0.997170162163027
United States of America,United States of America,Namibia,1.0034014632945585,0.9897710814736639,1.0096494132827194,0.997170162163027
United States of America,United States of America,Netherlands,1.0049334840072548,0.9853978956430314,1.0096494132827194,0.997170162163027
United States of America,United States of America,United Arab Emirates,1.002174602338043,0.9982610311873829,1.0096494132827194,0.997170162163027
United States of America,United States of America,United States of America,1.0,1.0,1.0096494132827194,0.997170162163027
United States of America,United States of America,West Indies,0.9988388213558165,0.9825255207877497,1.0096494132827194,0.997170162163027
West Indies,West Indies,Australia,0.9957379305744398,0.9719281035821707,1.0096494132827194,0.997170162163027
West Indies,West Indies,Bangladesh,1.031677980133315,1.0244803170129888,1.0096494132827194,0.997170162163027
West Indies,West Indies,England,0.9985714814230991,1.0083918533798313,1.0096494132827194,0.997170162163027
West Indies,West Indies,Guyana,1.0097458051429886,1.0032881105987714,1.0096494132827194,0.997170162163027
West Indies,West Indies,India,1.023442384695413,1.0428997703979215,1.0096494132827194,0.997170162163027
