balls_bowled_career,runs_weight_curve,wkts_weight_curve
1929,0.76079338,0.74959131
1930,0.760970695,0.749770993
1931,0.761147879,0.749950546
1932,0.761324932,0.75012997
1933,0.761501853,0.750309266
1934,0.761678643,0.750488432
1935,0.761855302,0.750667471
1936,0.76203183,0.750846381
1937,0.762208227,0.751025162
1938,0.762384493,0.751203815
1939,0.762560629,0.75138234
1940,0.762736634,0.751560737
1941,0.762912509,0.751739006
1942,0.763088253,0.751917147
1943,0.763263867,0.75209516
1944,0.763439351,0.752273046
1945,0.763614705,0.752450804
1946,0.763789928,0.752628434
1947,0.763965022,0.752805937
1948,0.764139986,0.752983312
1949,0.764314821,0.75316056
1950,0.764489526,0.753337681
1951,0.764664101,0.753514675
1952,0.764838547,0.753691542
1953,0.765012864,0.753868282
1954,0.765187051,0.754044895
1955,0.765361109,0.754221381
1956,0.765535038,0.754397741
1957,0.765708839,0.754573974
1958,0.76588251,0.754750081
1959,0.766056053,0.754926061
1960,0.766229467,0.755101915
1961,0.766402753,0.755277643
1962,0.76657591,0.755453245
1963,0.766748939,0.755628721
1964,0.766921839,0.755804071
1965,0.767094611,0.755979295
1966,0.767267256,0.756154393
1967,0.767439772,0.756329366
1968,0.76761216,0.756504213
1969,0.767784421,0.756678935
1970,0.767956554,0.756853531
1971,0.768128559,0.757028002
1972,0.768300437,0.757202348
1973,0.768472188,0.757376568
1974,0.768643811,0.757550664
1975,0.768815307,0.757724635
1976,0.768986675,0.757898481
1977,0.769157917,0.758072202
1978,0.769329032,0.758245799
1979,0.76950002,0.758419271
1980,0.769670881,0.758592618
1981,0.769841616,0.758765841
1982,0.770012224,0.75893894
1983,0.770182705,0.759111915
1984,0.770353061,0.759284765
1985,0.770523289,0.759457492
1986,0.770693392,0.759630094
1987,0.770863369,0.759802573
1988,0.771033219,0.759974928
1989,0.771202944,0.760147159
1990,0.771372543,0.760319267
1991,0.771542016,0.760491251
1992,0.771711364,0.760663112
1993,0.771880586,0.760834849
1994,0.772049682,0.761006464
1995,0.772218654,0.761177955
1996,0.7723875,0.761349323
1997,0.772556221,0.761520568
1998,0.772724816,0.76169169
1999,0.772893287,0.761862689
2000,0.773061633,0.762033566
2001,0.773229854,0.76220432
2002,0.773397951,0.762374951
2003,0.773565922,0.762545461
2004,0.77373377,0.762715847
2005,0.773901493,0.762886112
2006,0.774069091,0.763056254
2007,0.774236566,0.763226274
2008,0.774403916,0.763396173
2009,0.774571142,0.763565949
2010,0.774738244,0.763735603
2011,0.774905222,0.763905136
2012,0.775072077,0.764074547
2013,0.775238808,0.764243837
2014,0.775405415,0.764413005
2015,0.775571899,0.764582052
2016,0.775738259,0.764750977
2017,0.775904496,0.764919781
2018,0.77607061,0.765088464
2019,0.776236601,0.765257026
2020,0.776402469,0.765425467
2021,0.776568213,0.765593787
2022,0.776733835,0.765761987
2023,0.776899334,0.765930066
2024,0.777064711,0.766098024
2025,0.777229964,0.766265861
2026,0.777395096,0.766433578
2027,0.777560105,0.766601175
2028,0.777724991,0.766768652
2029,0.777889755,0.766936008
2030,0.778054398,0.767103245
2031,0.778218918,0.767270361
2032,0.778383316,0.767437357
2033,0.778547592,0.767604234
2034,0.778711747,0.767770991
2035,0.77887578,0.767937628
2036,0.779039691,0.768104145
2037,0.779203481,0.768270543
2038,0.77936715,0.768436822
2039,0.779530697,0.768602981
2040,0.779694122,0.768769022
2041,0.779857427,0.768934943
2042,0.780020611,0.769100744
2043,0.780183674,0.769266427
2044,0.780346615,0.769431992
2045,0.780509436,0.769597437
2046,0.780672137,0.769762763
2047,0.780834717,0.769927971
2048,0.780997176,0.770093061
2049,0.781159515,0.770258032
2050,0.781321733,0.770422884
2051,0.781483831,0.770587619
2052,0.781645809,0.770752235
2053,0.781807667,0.770916733
2054,0.781969405,0.771081112
2055,0.782131023,0.771245374
2056,0.782292522,0.771409518
2057,0.7824539,0.771573545
2058,0.782615159,0.771737453
2059,0.782776299,0.771901244
2060,0.782937319,0.772064918
2061,0.78309822,0.772228474
2062,0.783259001,0.772391912
2063,0.783419663,0.772555234
2064,0.783580206,0.772718438
2065,0.78374063,0.772881525
2066,0.783900935,0.773044495
2067,0.784061122,0.773207348
2068,0.784221189,0.773370085
2069,0.784381138,0.773532704
2070,0.784540969,0.773695207
2071,0.784700681,0.773857593
2072,0.784860274,0.774019863
2073,0.78501975,0.774182016
2074,0.785179107,0.774344053
2075,0.785338345,0.774505973
2076,0.785497466,0.774667778
2077,0.785656469,0.774829466
2078,0.785815354,0.774991038
2079,0.785974121,0.775152495
2080,0.786132771,0.775313835
2081,0.786291303,0.77547506
2082,0.786449718,0.775636169
2083,0.786608015,0.775797163
2084,0.786766194,0.775958041
2085,0.786924257,0.776118803
2086,0.787082202,0.77627945
2087,0.78724003,0.776439982
2088,0.787397741,0.776600399
2089,0.787555336,0.7767607
2090,0.787712813,0.776920887
2091,0.787870174,0.777080958
2092,0.788027418,0.777240915
2093,0.788184546,0.777400757
2094,0.788341557,0.777560484
2095,0.788498451,0.777720097
2096,0.78865523,0.777879595
2097,0.788811892,0.778038979
2098,0.788968438,0.778198248
2099,0.789124868,0.778357403
2100,0.789281182,0.778516444
2101,0.78943738,0.778675371
2102,0.789593463,0.778834183
2103,0.789749429,0.778992882
2104,0.78990528,0.779151467
2105,0.790061016,0.779309938
2106,0.790216636,0.779468295
2107,0.790372141,0.779626539
2108,0.79052753,0.779784669
2109,0.790682805,0.779942686
2110,0.790837964,0.780100589
2111,0.790993008,0.780258379
2112,0.791147937,0.780416056
2113,0.791302752,0.780573619
2114,0.791457451,0.78073107
2115,0.791612036,0.780888407
2116,0.791766507,0.781045632
2117,0.791920863,0.781202744
2118,0.792075104,0.781359743
2119,0.792229231,0.781516629
2120,0.792383244,0.781673403
2121,0.792537143,0.781830065
2122,0.792690927,0.781986614
2123,0.792844598,0.78214305
2124,0.792998155,0.782299375
2125,0.793151598,0.782455587
2126,0.793304927,0.782611687
2127,0.793458142,0.782767675
2128,0.793611244,0.782923551
2129,0.793764233,0.783079316
2130,0.793917108,0.783234968
2131,0.79406987,0.783390509
2132,0.794222518,0.783545939
2133,0.794375053,0.783701256
2134,0.794527476,0.783856463
2135,0.794679785,0.784011557
2136,0.794831981,0.784166541
2137,0.794984065,0.784321414
2138,0.795136036,0.784476175
2139,0.795287894,0.784630825
2140,0.79543964,0.784785364
2141,0.795591273,0.784939793
2142,0.795742794,0.78509411
2143,0.795894202,0.785248317
2144,0.796045498,0.785402413
2145,0.796196682,0.785556399
2146,0.796347754,0.785710274
2147,0.796498714,0.785864039
2148,0.796649562,0.786017693
2149,0.796800298,0.786171237
2150,0.796950923,0.786324671
2151,0.797101436,0.786477995
2152,0.797251837,0.786631209
2153,0.797402127,0.786784313
2154,0.797552305,0.786937307
2155,0.797702372,0.787090191
2156,0.797852328,0.787242966
2157,0.798002173,0.787395631
2158,0.798151907,0.787548186
2159,0.798301529,0.787700632
2160,0.798451041,0.787852969
2161,0.798600442,0.788005196
2162,0.798749732,0.788157314
2163,0.798898912,0.788309323
2164,0.79904798,0.788461222
2165,0.799196939,0.788613013
2166,0.799345787,0.788764695
2167,0.799494524,0.788916268
2168,0.799643152,0.789067732
2169,0.799791669,0.789219088
2170,0.799940076,0.789370335
2171,0.800088373,0.789521473
2172,0.800236561,0.789672503
2173,0.800384638,0.789823425
2174,0.800532606,0.789974238
2175,0.800680463,0.790124943
2176,0.800828212,0.79027554
2177,0.80097585,0.790426029
2178,0.80112338,0.79057641
2179,0.8012708,0.790726683
2180,0.801418111,0.790876848
2181,0.801565312,0.791026905
2182,0.801712404,0.791176855
2183,0.801859388,0.791326697
2184,0.802006262,0.791476432
2185,0.802153028,0.791626059
2186,0.802299685,0.791775579
2187,0.802446233,0.791924991
2188,0.802592672,0.792074297
2189,0.802739003,0.792223495
2190,0.802885225,0.792372586
2191,0.803031339,0.79252157
2192,0.803177345,0.792670447
2193,0.803323242,0.792819218
2194,0.803469032,0.792967882
2195,0.803614713,0.793116439
2196,0.803760286,0.793264889
2197,0.803905751,0.793413233
2198,0.804051109,0.79356147
2199,0.804196359,0.793709601
2200,0.804341501,0.793857626
2201,0.804486535,0.794005545
2202,0.804631462,0.794153357
2203,0.804776282,0.794301063
2204,0.804920994,0.794448664
2205,0.805065599,0.794596158
2206,0.805210097,0.794743547
2207,0.805354488,0.79489083
2208,0.805498771,0.795038007
2209,0.805642948,0.795185078
2210,0.805787018,0.795332044
2211,0.805930981,0.795478905
2212,0.806074837,0.79562566
2213,0.806218587,0.79577231
2214,0.80636223,0.795918855
2215,0.806505766,0.796065294
2216,0.806649196,0.796211629
2217,0.80679252,0.796357858
2218,0.806935738,0.796503982
2219,0.80707885,0.796650002
2220,0.807221855,0.796795917
2221,0.807364754,0.796941727
2222,0.807507548,0.797087433
2223,0.807650235,0.797233034
2224,0.807792817,0.79737853
2225,0.807935294,0.797523922
2226,0.808077664,0.79766921
2227,0.808219929,0.797814394
2228,0.808362089,0.797959473
2229,0.808504143,0.798104448
2230,0.808646092,0.798249319
2231,0.808787935,0.798394087
2232,0.808929674,0.79853875
2233,0.809071307,0.79868331
2234,0.809212836,0.798827765
2235,0.809354259,0.798972118
2236,0.809495578,0.799116366
2237,0.809636792,0.799260511
2238,0.809777901,0.799404553
2239,0.809918906,0.799548491
2240,0.810059806,0.799692326
2241,0.810200602,0.799836058
2242,0.810341293,0.799979687
2243,0.810481881,0.800123212
2244,0.810622363,0.800266635
2245,0.810762742,0.800409955
2246,0.810903017,0.800553172
2247,0.811043188,0.800696286
2248,0.811183254,0.800839297
2249,0.811323217,0.800982206
2250,0.811463077,0.801125012
2251,0.811602832,0.801267716
2252,0.811742484,0.801410318
2253,0.811882032,0.801552817
2254,0.812021477,0.801695213
2255,0.812160819,0.801837508
2256,0.812300057,0.801979701
2257,0.812439193,0.802121791
2258,0.812578225,0.80226378
2259,0.812717153,0.802405666
2260,0.812855979,0.802547451
2261,0.812994702,0.802689134
2262,0.813133323,0.802830716
2263,0.81327184,0.802972196
2264,0.813410255,0.803113574
2265,0.813548567,0.803254851
2266,0.813686777,0.803396026
2267,0.813824884,0.803537101
2268,0.813962889,0.803678074
2269,0.814100791,0.803818945
2270,0.814238592,0.803959716
2271,0.81437629,0.804100386
2272,0.814513886,0.804240955
2273,0.81465138,0.804381423
2274,0.814788772,0.80452179
2275,0.814926062,0.804662056
2276,0.815063251,0.804802222
2277,0.815200338,0.804942287
2278,0.815337323,0.805082252
2279,0.815474207,0.805222116
2280,0.815610989,0.80536188
2281,0.81574767,0.805501544
2282,0.815884249,0.805641107
2283,0.816020728,0.80578057
2284,0.816157105,0.805919933
2285,0.816293381,0.806059197
2286,0.816429556,0.80619836
2287,0.81656563,0.806337423
2288,0.816701603,0.806476387
2289,0.816837476,0.806615251
2290,0.816973247,0.806754015
2291,0.817108918,0.80689268
2292,0.817244489,0.807031245
2293,0.817379959,0.80716971
2294,0.817515328,0.807308077
2295,0.817650598,0.807446344
2296,0.817785767,0.807584512
2297,0.817920835,0.807722581
2298,0.818055804,0.80786055
2299,0.818190673,0.807998421
2300,0.818325441,0.808136193
2301,0.81846011,0.808273866
2302,0.818594679,0.80841144
2303,0.818729148,0.808548915
2304,0.818863517,0.808686292
2305,0.818997787,0.80882357
2306,0.819131958,0.80896075
2307,0.819266029,0.809097831
2308,0.8194,0.809234814
2309,0.819533872,0.809371698
2310,0.819667645,0.809508485
2311,0.819801319,0.809645173
2312,0.819934894,0.809781763
2313,0.820068369,0.809918255
2314,0.820201746,0.810054649
2315,0.820335024,0.810190945
2316,0.820468203,0.810327144
2317,0.820601284,0.810463245
2318,0.820734265,0.810599248
2319,0.820867148,0.810735153
2320,0.820999933,0.810870961
2321,0.821132619,0.811006672
2322,0.821265207,0.811142285
2323,0.821397697,0.811277801
2324,0.821530088,0.811413219
2325,0.821662381,0.811548541
2326,0.821794577,0.811683765
2327,0.821926674,0.811818892
2328,0.822058673,0.811953923
2329,0.822190574,0.812088856
2330,0.822322378,0.812223693
2331,0.822454084,0.812358433
2332,0.822585692,0.812493076
2333,0.822717203,0.812627623
2334,0.822848616,0.812762073
2335,0.822979932,0.812896426
2336,0.823111151,0.813030683
2337,0.823242272,0.813164844
2338,0.823373296,0.813298909
2339,0.823504223,0.813432877
2340,0.823635053,0.813566749
2341,0.823765786,0.813700525
2342,0.823896422,0.813834206
2343,0.824026961,0.81396779
2344,0.824157403,0.814101278
2345,0.824287749,0.814234671
2346,0.824417998,0.814367968
2347,0.824548151,0.814501169
2348,0.824678207,0.814634275
2349,0.824808166,0.814767285
2350,0.82493803,0.814900199
2351,0.825067797,0.815033019
2352,0.825197468,0.815165743
2353,0.825327042,0.815298372
2354,0.825456521,0.815430905
2355,0.825585904,0.815563344
2356,0.825715191,0.815695687
2357,0.825844381,0.815827936
2358,0.825973477,0.815960089
2359,0.826102476,0.816092148
2360,0.82623138,0.816224112
2361,0.826360188,0.816355982
2362,0.826488901,0.816487756
2363,0.826617519,0.816619437
2364,0.826746041,0.816751022
2365,0.826874468,0.816882513
2366,0.827002799,0.81701391
2367,0.827131036,0.817145213
2368,0.827259177,0.817276421
2369,0.827387224,0.817407536
2370,0.827515175,0.817538556
2371,0.827643032,0.817669482
2372,0.827770794,0.817800314
2373,0.827898461,0.817931053
2374,0.828026034,0.818061697
2375,0.828153512,0.818192248
2376,0.828280895,0.818322705
2377,0.828408185,0.818453069
2378,0.828535379,0.818583338
2379,0.82866248,0.818713515
2380,0.828789486,0.818843598
2381,0.828916398,0.818973588
2382,0.829043216,0.819103484
2383,0.82916994,0.819233287
2384,0.82929657,0.819362998
2385,0.829423106,0.819492615
2386,0.829549549,0.819622139
2387,0.829675898,0.81975157
2388,0.829802153,0.819880908
2389,0.829928314,0.820010153
2390,0.830054382,0.820139306
2391,0.830180357,0.820268366
2392,0.830306238,0.820397333
2393,0.830432025,0.820526208
2394,0.83055772,0.820654991
2395,0.830683321,0.82078368
2396,0.83080883,0.820912278
2397,0.830934245,0.821040783
2398,0.831059567,0.821169197
2399,0.831184797,0.821297518
2400,0.831309933,0.821425746
2401,0.831434977,0.821553883
2402,0.831559928,0.821681928
2403,0.831684787,0.821809881
2404,0.831809552,0.821937743
2405,0.831934226,0.822065512
2406,0.832058807,0.82219319
2407,0.832183296,0.822320776
2408,0.832307692,0.822448271
2409,0.832431996,0.822575674
2410,0.832556208,0.822702986
2411,0.832680328,0.822830206
2412,0.832804356,0.822957335
2413,0.832928292,0.823084373
2414,0.833052136,0.82321132
2415,0.833175889,0.823338176
2416,0.833299549,0.82346494
2417,0.833423118,0.823591614
2418,0.833546596,0.823718197
2419,0.833669982,0.823844689
2420,0.833793276,0.82397109
2421,0.833916479,0.8240974
2422,0.834039591,0.82422362
2423,0.834162611,0.824349749
2424,0.83428554,0.824475788
2425,0.834408378,0.824601736
2426,0.834531125,0.824727594
2427,0.834653781,0.824853362
2428,0.834776346,0.824979039
2429,0.834898821,0.825104627
2430,0.835021204,0.825230124
2431,0.835143497,0.825355531
2432,0.835265699,0.825480848
2433,0.835387811,0.825606075
2434,0.835509832,0.825731212
2435,0.835631762,0.82585626
2436,0.835753602,0.825981217
2437,0.835875352,0.826106086
2438,0.835997012,0.826230864
2439,0.836118581,0.826355553
2440,0.836240061,0.826480152
2441,0.83636145,0.826604663
2442,0.836482749,0.826729083
2443,0.836603959,0.826853415
2444,0.836725078,0.826977657
2445,0.836846108,0.82710181
2446,0.836967048,0.827225874
2447,0.837087898,0.827349849
2448,0.837208659,0.827473735
2449,0.83732933,0.827597532
2450,0.837449912,0.82772124
2451,0.837570405,0.82784486
2452,0.837690808,0.827968391
2453,0.837811122,0.828091833
2454,0.837931346,0.828215187
2455,0.838051482,0.828338452
2456,0.838171528,0.828461628
2457,0.838291486,0.828584717
2458,0.838411355,0.828707717
2459,0.838531134,0.828830628
2460,0.838650825,0.828953452
2461,0.838770428,0.829076187
2462,0.838889941,0.829198834
2463,0.839009366,0.829321394
2464,0.839128703,0.829443865
2465,0.839247951,0.829566248
2466,0.83936711,0.829688544
2467,0.839486182,0.829810752
2468,0.839605165,0.829932872
2469,0.83972406,0.830054905
2470,0.839842866,0.83017685
2471,0.839961585,0.830298707
2472,0.840080216,0.830420477
2473,0.840198758,0.83054216
2474,0.840317213,0.830663755
2475,0.84043558,0.830785263
2476,0.840553859,0.830906684
2477,0.840672051,0.831028018
2478,0.840790155,0.831149265
2479,0.840908171,0.831270425
2480,0.8410261,0.831391497
2481,0.841143942,0.831512483
2482,0.841261696,0.831633382
2483,0.841379363,0.831754195
2484,0.841496943,0.83187492
2485,0.841614435,0.831995559
2486,0.841731841,0.832116112
2487,0.841849159,0.832236578
2488,0.841966391,0.832356957
2489,0.842083535,0.832477251
2490,0.842200593,0.832597457
2491,0.842317564,0.832717578
2492,0.842434448,0.832837612
2493,0.842551246,0.832957561
2494,0.842667957,0.833077423
2495,0.842784581,0.833197199
2496,0.842901119,0.833316889
2497,0.843017571,0.833436494
2498,0.843133936,0.833556012
2499,0.843250215,0.833675445
2500,0.843366408,0.833794792
2501,0.843482515,0.833914053
2502,0.843598536,0.834033229
2503,0.84371447,0.834152319
2504,0.843830319,0.834271324
2505,0.843946082,0.834390244
2506,0.844061759,0.834509078
2507,0.844177351,0.834627827
2508,0.844292856,0.834746491
2509,0.844408276,0.834865069
2510,0.844523611,0.834983562
2511,0.84463886,0.835101971
2512,0.844754023,0.835220294
2513,0.844869101,0.835338533
2514,0.844984094,0.835456687
2515,0.845099002,0.835574755
2516,0.845213824,0.83569274
2517,0.845328562,0.835810639
2518,0.845443214,0.835928454
2519,0.845557781,0.836046185
2520,0.845672264,0.83616383
2521,0.845786661,0.836281392
2522,0.845900974,0.836398869
2523,0.846015202,0.836516262
2524,0.846129345,0.836633571
2525,0.846243404,0.836750795
2526,0.846357378,0.836867935
2527,0.846471268,0.836984992
2528,0.846585073,0.837101964
2529,0.846698794,0.837218852
2530,0.846812431,0.837335657
2531,0.846925983,0.837452377
2532,0.847039451,0.837569014
2533,0.847152835,0.837685568
2534,0.847266135,0.837802037
2535,0.847379351,0.837918423
2536,0.847492483,0.838034726
2537,0.847605532,0.838150945
2538,0.847718496,0.83826708
2539,0.847831377,0.838383133
2540,0.847944174,0.838499102
2541,0.848056887,0.838614987
2542,0.848169517,0.83873079
2543,0.848282064,0.83884651
2544,0.848394527,0.838962146
2545,0.848506906,0.8390777
2546,0.848619202,0.83919317
2547,0.848731416,0.839308558
2548,0.848843545,0.839423863
2549,0.848955592,0.839539085
2550,0.849067556,0.839654225
2551,0.849179437,0.839769282
2552,0.849291234,0.839884256
2553,0.849402949,0.839999148
2554,0.849514581,0.840113958
2555,0.849626131,0.840228685
2556,0.849737597,0.840343329
2557,0.849848981,0.840457892
2558,0.849960283,0.840572372
2559,0.850071502,0.84068677
2560,0.850182638,0.840801086
2561,0.850293693,0.84091532
2562,0.850404664,0.841029472
2563,0.850515554,0.841143543
2564,0.850626361,0.841257531
2565,0.850737087,0.841371437
2566,0.85084773,0.841485262
2567,0.850958291,0.841599005
2568,0.85106877,0.841712667
2569,0.851179167,0.841826247
2570,0.851289483,0.841939745
2571,0.851399716,0.842053162
2572,0.851509868,0.842166498
2573,0.851619939,0.842279752
2574,0.851729928,0.842392925
2575,0.851839835,0.842506017
2576,0.85194966,0.842619027
2577,0.852059405,0.842731957
2578,0.852169068,0.842844805
2579,0.852278649,0.842957573
2580,0.85238815,0.843070259
2581,0.852497569,0.843182865
2582,0.852606907,0.84329539
2583,0.852716164,0.843407834
2584,0.852825341,0.843520198
2585,0.852934436,0.843632481
2586,0.85304345,0.843744683
2587,0.853152384,0.843856805
2588,0.853261236,0.843968846
2589,0.853370009,0.844080807
2590,0.8534787,0.844192688
2591,0.853587311,0.844304488
2592,0.853695841,0.844416208
2593,0.853804291,0.844527848
2594,0.853912661,0.844639408
2595,0.85402095,0.844750888
2596,0.854129159,0.844862288
2597,0.854237288,0.844973608
2598,0.854345336,0.845084848
2599,0.854453305,0.845196008
2600,0.854561193,0.845307088
2601,0.854669002,0.845418089
2602,0.85477673,0.84552901
2603,0.854884379,0.845639852
2604,0.854991948,0.845750614
2605,0.855099437,0.845861296
2606,0.855206847,0.845971899
2607,0.855314176,0.846082423
2608,0.855421427,0.846192867
2609,0.855528598,0.846303232
2610,0.855635689,0.846413518
2611,0.855742701,0.846523725
2612,0.855849634,0.846633853
2613,0.855956487,0.846743901
2614,0.856063261,0.846853871
2615,0.856169956,0.846963762
2616,0.856276572,0.847073574
2617,0.856383109,0.847183307
2618,0.856489567,0.847292961
2619,0.856595946,0.847402537
2620,0.856702246,0.847512034
2621,0.856808468,0.847621453
2622,0.85691461,0.847730793
2623,0.857020674,0.847840054
2624,0.85712666,0.847949238
2625,0.857232567,0.848058342
2626,0.857338395,0.848167369
2627,0.857444145,0.848276317
2628,0.857549816,0.848385187
2629,0.857655409,0.848493979
2630,0.857760924,0.848602693
2631,0.857866361,0.848711329
2632,0.857971719,0.848819887
2633,0.858077,0.848928367
2634,0.858182202,0.84903677
2635,0.858287326,0.849145094
2636,0.858392373,0.849253341
2637,0.858497341,0.84936151
2638,0.858602232,0.849469601
2639,0.858707045,0.849577615
2640,0.858811781,0.849685552
2641,0.858916438,0.84979341
2642,0.859021018,0.849901192
2643,0.859125521,0.850008896
2644,0.859229946,0.850116523
2645,0.859334294,0.850224073
2646,0.859438564,0.850331545
2647,0.859542757,0.850438941
2648,0.859646873,0.850546259
2649,0.859750912,0.8506535
2650,0.859854873,0.850760665
2651,0.859958758,0.850867752
2652,0.860062565,0.850974763
2653,0.860166296,0.851081697
2654,0.860269949,0.851188554
2655,0.860373526,0.851295334
2656,0.860477026,0.851402038
2657,0.860580449,0.851508665
2658,0.860683796,0.851615216
2659,0.860787066,0.85172169
2660,0.860890259,0.851828088
2661,0.860993376,0.85193441
2662,0.861096417,0.852040655
2663,0.861199381,0.852146824
2664,0.861302269,0.852252917
2665,0.861405081,0.852358933
2666,0.861507816,0.852464874
2667,0.861610475,0.852570739
2668,0.861713058,0.852676527
2669,0.861815565,0.85278224
2670,0.861917996,0.852887877
2671,0.862020351,0.852993438
2672,0.862122631,0.853098923
2673,0.862224834,0.853204333
2674,0.862326962,0.853309667
2675,0.862429014,0.853414925
2676,0.86253099,0.853520108
2677,0.862632891,0.853625216
2678,0.862734716,0.853730248
2679,0.862836466,0.853835204
2680,0.86293814,0.853940086
2681,0.863039739,0.854044892
2682,0.863141263,0.854149623
2683,0.863242711,0.854254278
2684,0.863344085,0.854358859
2685,0.863445383,0.854463364
2686,0.863546606,0.854567795
2687,0.863647753,0.854672151
2688,0.863748826,0.854776431
2689,0.863849824,0.854880637
2690,0.863950748,0.854984768
2691,0.864051596,0.855088825
2692,0.86415237,0.855192807
2693,0.864253068,0.855296714
2694,0.864353693,0.855400546
2695,0.864454242,0.855504305
2696,0.864554718,0.855607988
2697,0.864655118,0.855711597
2698,0.864755444,0.855815132
2699,0.864855696,0.855918593
2700,0.864955874,0.856021979
2701,0.865055977,0.856125292
2702,0.865156006,0.85622853
2703,0.865255961,0.856331694
2704,0.865355842,0.856434783
2705,0.865455649,0.856537799
2706,0.865555382,0.856640742
2707,0.86565504,0.85674361
2708,0.865754625,0.856846404
2709,0.865854137,0.856949125
2710,0.865953574,0.857051772
2711,0.866052938,0.857154345
2712,0.866152228,0.857256845
2713,0.866251444,0.857359271
2714,0.866350587,0.857461623
2715,0.866449657,0.857563902
2716,0.866548653,0.857666108
2717,0.866647575,0.857768241
2718,0.866746425,0.8578703
2719,0.866845201,0.857972286
2720,0.866943903,0.858074198
2721,0.867042533,0.858176038
2722,0.86714109,0.858277805
2723,0.867239573,0.858379498
2724,0.867337984,0.858481119
2725,0.867436321,0.858582666
2726,0.867534586,0.858684141
2727,0.867632777,0.858785543
2728,0.867730896,0.858886872
2729,0.867828943,0.858988129
2730,0.867926916,0.859089312
2731,0.868024817,0.859190424
2732,0.868122646,0.859291462
2733,0.868220402,0.859392428
2734,0.868318085,0.859493322
2735,0.868415696,0.859594143
2736,0.868513235,0.859694892
2737,0.868610701,0.859795569
2738,0.868708095,0.859896173
2739,0.868805417,0.859996706
2740,0.868902667,0.860097166
2741,0.868999844,0.860197554
2742,0.86909695,0.86029787
2743,0.869193984,0.860398114
2744,0.869290945,0.860498286
2745,0.869387835,0.860598386
2746,0.869484653,0.860698414
2747,0.8695814,0.860798371
2748,0.869678074,0.860898256
2749,0.869774677,0.860998069
2750,0.869871208,0.861097811
2751,0.869967668,0.861197481
2752,0.870064056,0.861297079
2753,0.870160373,0.861396606
2754,0.870256618,0.861496062
2755,0.870352792,0.861595446
2756,0.870448895,0.861694759
2757,0.870544927,0.861794
2758,0.870640887,0.861893171
2759,0.870736776,0.86199227
2760,0.870832594,0.862091298
2761,0.870928341,0.862190255
2762,0.871024018,0.862289142
2763,0.871119623,0.862387957
2764,0.871215157,0.862486701
2765,0.871310621,0.862585374
2766,0.871406013,0.862683977
2767,0.871501335,0.862782509
2768,0.871596587,0.86288097
2769,0.871691767,0.86297936
2770,0.871786878,0.86307768
2771,0.871881917,0.86317593
2772,0.871976887,0.863274108
2773,0.872071786,0.863372217
2774,0.872166614,0.863470255
2775,0.872261372,0.863568222
2776,0.87235606,0.86366612
2777,0.872450678,0.863763947
2778,0.872545226,0.863861704
2779,0.872639703,0.86395939
2780,0.872734111,0.864057007
2781,0.872828448,0.864154554
2782,0.872922716,0.86425203
2783,0.873016914,0.864349437
2784,0.873111042,0.864446774
2785,0.8732051,0.864544041
2786,0.873299088,0.864641238
2787,0.873393007,0.864738365
2788,0.873486856,0.864835423
2789,0.873580636,0.864932411
2790,0.873674346,0.865029329
2791,0.873767986,0.865126178
2792,0.873861558,0.865222958
2793,0.873955059,0.865319668
2794,0.874048492,0.865416308
2795,0.874141855,0.86551288
2796,0.874235149,0.865609382
2797,0.874328374,0.865705814
2798,0.87442153,0.865802178
2799,0.874514617,0.865898472
2800,0.874607634,0.865994697
2801,0.874700583,0.866090854
2802,0.874793463,0.866186941
2803,0.874886274,0.866282959
2804,0.874979016,0.866378908
2805,0.87507169,0.866474789
2806,0.875164295,0.866570601
2807,0.875256831,0.866666344
2808,0.875349298,0.866762018
2809,0.875441697,0.866857623
2810,0.875534028,0.86695316
2811,0.87562629,0.867048629
2812,0.875718484,0.867144029
2813,0.875810609,0.86723936
2814,0.875902666,0.867334623
2815,0.875994655,0.867429818
2816,0.876086576,0.867524945
2817,0.876178428,0.867620003
2818,0.876270213,0.867714993
2819,0.876361929,0.867809915
2820,0.876453577,0.867904768
2821,0.876545158,0.867999554
2822,0.87663667,0.868094272
2823,0.876728115,0.868188921
2824,0.876819492,0.868283503
2825,0.876910801,0.868378017
2826,0.877002043,0.868472463
2827,0.877093217,0.868566841
2828,0.877184323,0.868661152
2829,0.877275362,0.868755395
2830,0.877366333,0.86884957
2831,0.877457237,0.868943677
2832,0.877548073,0.869037718
2833,0.877638843,0.86913169
2834,0.877729544,0.869225596
2835,0.877820179,0.869319433
2836,0.877910747,0.869413204
2837,0.878001247,0.869506907
2838,0.87809168,0.869600543
2839,0.878182046,0.869694112
2840,0.878272345,0.869787614
2841,0.878362578,0.869881048
2842,0.878452743,0.869974416
2843,0.878542842,0.870067716
2844,0.878632873,0.87016095
2845,0.878722838,0.870254117
2846,0.878812737,0.870347216
2847,0.878902569,0.870440249
2848,0.878992334,0.870533216
2849,0.879082032,0.870626115
2850,0.879171664,0.870718948
2851,0.87926123,0.870811715
2852,0.879350729,0.870904414
2853,0.879440162,0.870997048
2854,0.879529529,0.871089614
2855,0.879618829,0.871182115
2856,0.879708063,0.871274549
2857,0.879797231,0.871366916
2858,0.879886333,0.871459218
2859,0.879975369,0.871551453
