balls_faced_host,run_factor_smooth,wkt_factor_smooth
6075,1.010750516,0.963838048
6076,1.010750516,0.963838048
6077,1.010750516,0.963838048
6078,1.010750516,0.963838048
6079,1.010750516,0.963838048
6080,1.010750516,0.963838048
6081,1.010750516,0.963838048
6082,1.010750516,0.963838048
6083,1.010750516,0.963838048
6084,1.010750516,0.963838048
6085,1.010750516,0.963838048
6086,1.010750516,0.963838048
6087,1.010750516,0.963838048
6088,1.010750516,0.963838048
6089,1.010750516,0.963838048
6090,1.010750516,0.963838048
6091,1.010750516,0.963838048
6092,1.010750516,0.963838048
6093,1.010750516,0.963838048
6094,1.010750516,0.963838048
6095,1.010750516,0.963838048
6096,1.010750516,0.963838048
6097,1.010750516,0.963838048
6098,1.010750516,0.963838048
6099,1.010750516,0.963838048
6100,1.010750516,0.963838048
6101,1.010750516,0.963838048
6102,1.010750516,0.963838048
6103,1.010750516,0.963838048
6104,1.010750516,0.963838048
6105,1.010750516,0.963838048
6106,1.010750516,0.963838048
6107,1.010750516,0.963838048
6108,1.010750516,0.963838048
6109,1.010750516,0.963838048
6110,1.010750516,0.963838048
6111,1.010750516,0.963838048
6112,1.010750516,0.963838048
6113,1.010750516,0.963838048
6114,1.010750516,0.963838048
6115,1.010750516,0.963838048
6116,1.010750516,0.963838048
6117,1.010750516,0.963838048
6118,1.010750516,0.963838048
6119,1.010750516,0.963838048
6120,1.010750516,0.963838048
6121,1.010750516,0.963838048
6122,1.010750516,0.963838048
6123,1.010750516,0.963838048
6124,1.010750516,0.963838048
6125,1.010750516,0.963838048
6126,1.010750516,0.963838048
6127,1.010750516,0.963838048
6128,1.010750516,0.963838048
6129,1.010750516,0.963838048
6130,1.010750516,0.963838048
6131,1.010750516,0.963838048
6132,1.010750516,0.963838048
6133,1.010750516,0.963838048
6134,1.010750516,0.963838048
6135,1.010750516,0.963838048
6136,1.010750516,0.963838048
6137,1.010750516,0.963838048
6138,1.010750516,0.963838048
6139,1.010750516,0.963838048
6140,1.010750516,0.963838048
6141,1.010750516,0.963838048
6142,1.010750516,0.963838048
6143,1.010750516,0.963838048
6144,1.010750516,0.963838048
6145,1.010750516,0.963838048
6146,1.010750516,0.963838048
6147,1.010750516,0.963838048
6148,1.010750516,0.963838048
6149,1.010750516,0.963838048
6150,1.010750516,0.963838048
6151,1.010750516,0.963838048
6152,1.010750516,0.963838048
6153,1.010750516,0.963838048
6154,1.010750516,0.963838048
6155,1.010750516,0.963838048
6156,1.010750516,0.963838048
6157,1.010750516,0.963838048
6158,1.010750516,0.963838048
6159,1.010750516,0.963838048
6160,1.010750516,0.963838048
6161,1.010750516,0.963838048
6162,1.010750516,0.963838048
6163,1.010750516,0.963838048
6164,1.010750516,0.963838048
6165,1.010750516,0.963838048
6166,1.010750516,0.963838048
6167,1.010750516,0.963838048
6168,1.010750516,0.963838048
6169,1.010750516,0.963838048
6170,1.010750516,0.963838048
6171,1.010750516,0.963838048
6172,1.010750516,0.963838048
6173,1.010750516,0.963838048
6174,1.010750516,0.963838048
6175,1.010750516,0.963838048
6176,1.010750516,0.963838048
6177,1.010750516,0.963838048
6178,1.010750516,0.963838048
6179,1.010750516,0.963838048
6180,1.010750516,0.963838048
6181,1.010750516,0.963838048
6182,1.010750516,0.963838048
6183,1.010750516,0.963838048
6184,1.010750516,0.963838048
6185,1.010750516,0.963838048
6186,1.010750516,0.963838048
6187,1.010750516,0.963838048
6188,1.010750516,0.963838048
6189,1.010750516,0.963838048
6190,1.010750516,0.963838048
6191,1.010750516,0.963838048
6192,1.010750516,0.963838048
6193,1.010750516,0.963838048
6194,1.010750516,0.963838048
6195,1.010750516,0.963838048
6196,1.010750516,0.963838048
6197,1.010750516,0.963838048
6198,1.010750516,0.963838048
6199,1.010750516,0.963838048
6200,1.010750516,0.963838048
6201,1.010750516,0.963838048
6202,1.010750516,0.963838048
6203,1.010750516,0.963838048
6204,1.010750516,0.963838048
6205,1.010750516,0.963838048
6206,1.010750516,0.963838048
6207,1.010750516,0.963838048
6208,1.010750516,0.963838048
6209,1.010750516,0.963838048
6210,1.010750516,0.963838048
6211,1.010750516,0.963838048
6212,1.010750516,0.963838048
6213,1.010750516,0.963838048
6214,1.010750516,0.963838048
6215,1.010750516,0.963838048
6216,1.010750516,0.963838048
6217,1.010750516,0.963838048
6218,1.010750516,0.963838048
6219,1.010750516,0.963838048
6220,1.010750516,0.963838048
6221,1.010750516,0.963838048
6222,1.010750516,0.963838048
6223,1.010750516,0.963838048
6224,1.010750516,0.963838048
6225,1.010750516,0.963838048
6226,1.010750516,0.963838048
6227,1.010750516,0.963838048
6228,1.010750516,0.963838048
6229,1.010750516,0.963838048
6230,1.010750516,0.963838048
6231,1.010750516,0.963838048
6232,1.010750516,0.963838048
6233,1.010750516,0.963838048
6234,1.010750516,0.963838048
6235,1.010750516,0.963838048
6236,1.010750516,0.963838048
6237,1.010750516,0.963838048
6238,1.010750516,0.963838048
6239,1.010750516,0.963838048
6240,1.010750516,0.963838048
6241,1.010750516,0.963838048
6242,1.010750516,0.963838048
6243,1.010750516,0.963838048
6244,1.010750516,0.963838048
6245,1.010750516,0.963838048
6246,1.010750516,0.963838048
6247,1.010750516,0.963838048
6248,1.010750516,0.963838048
6249,1.010750516,0.963838048
6250,1.010750516,0.963838048
6251,1.010750516,0.963838048
6252,1.010750516,0.963838048
6253,1.010750516,0.963838048
6254,1.010750516,0.963838048
6255,1.010750516,0.963838048
6256,1.010750516,0.963838048
6257,1.010750516,0.963838048
6258,1.010750516,0.963838048
6259,1.010750516,0.963838048
6260,1.010750516,0.963838048
6261,1.010750516,0.963838048
6262,1.010750516,0.963838048
6263,1.010750516,0.963838048
6264,1.010750516,0.963838048
6265,1.010750516,0.963838048
6266,1.010750516,0.963838048
6267,1.010750516,0.963838048
6268,1.010750516,0.963838048
6269,1.010750516,0.963838048
6270,1.010750516,0.963838048
6271,1.010750516,0.963838048
6272,1.010750516,0.963838048
6273,1.010750516,0.963838048
6274,1.010750516,0.963838048
6275,1.010750516,0.963838048
6276,1.010750516,0.963838048
6277,1.010750516,0.963838048
6278,1.010750516,0.963838048
6279,1.010750516,0.963838048
6280,1.010750516,0.963838048
6281,1.010750516,0.963838048
6282,1.010750516,0.963838048
6283,1.010750516,0.963838048
6284,1.010750516,0.963838048
6285,1.010750516,0.963838048
6286,1.010750516,0.963838048
6287,1.010750516,0.963838048
6288,1.010750516,0.963838048
6289,1.010750516,0.963838048
6290,1.010750516,0.963838048
6291,1.010750516,0.963838048
6292,1.010750516,0.963838048
6293,1.010750516,0.963838048
6294,1.010750516,0.963838048
6295,1.010750516,0.963838048
6296,1.010750516,0.963838048
6297,1.010750516,0.963838048
6298,1.010750516,0.963838048
6299,1.010750516,0.963838048
6300,1.010750516,0.963838048
6301,1.010750516,0.963838048
6302,1.010750516,0.963838048
6303,1.010750516,0.963838048
6304,1.010750516,0.963838048
6305,1.010750516,0.963838048
6306,1.010750516,0.963838048
6307,1.010750516,0.963838048
6308,1.010750516,0.963838048
6309,1.010750516,0.963838048
6310,1.010750516,0.963838048
6311,1.010750516,0.963838048
6312,1.010750516,0.963838048
6313,1.010750516,0.963838048
6314,1.010750516,0.963838048
6315,1.010750516,0.963838048
6316,1.010750516,0.963838048
6317,1.010750516,0.963838048
6318,1.010750516,0.963838048
6319,1.010750516,0.963838048
6320,1.010750516,0.963838048
6321,1.010750516,0.963838048
6322,1.010750516,0.963838048
6323,1.010750516,0.963838048
6324,1.010750516,0.963838048
6325,1.010750516,0.963838048
6326,1.010750516,0.963838048
6327,1.010750516,0.963838048
6328,1.010750516,0.963838048
6329,1.010750516,0.963838048
6330,1.010750516,0.963838048
6331,1.010750516,0.963838048
6332,1.010750516,0.963838048
6333,1.010750516,0.963838048
6334,1.010750516,0.963838048
6335,1.010750516,0.963838048
6336,1.010750516,0.963838048
6337,1.010750516,0.963838048
6338,1.010750516,0.963838048
6339,1.010750516,0.963838048
6340,1.010750516,0.963838048
6341,1.010750516,0.963838048
6342,1.010750516,0.963838048
6343,1.010750516,0.963838048
6344,1.010750516,0.963838048
6345,1.010750516,0.963838048
6346,1.010750516,0.963838048
6347,1.010750516,0.963838048
6348,1.010750516,0.963838048
6349,1.010750516,0.963838048
6350,1.010750516,0.963838048
6351,1.010750516,0.963838048
6352,1.010750516,0.963838048
6353,1.010750516,0.963838048
6354,1.010750516,0.963838048
6355,1.010750516,0.963838048
6356,1.010750516,0.963838048
6357,1.010750516,0.963838048
6358,1.010750516,0.963838048
6359,1.010750516,0.963838048
6360,1.010750516,0.963838048
6361,1.010750516,0.963838048
6362,1.010750516,0.963838048
6363,1.010750516,0.963838048
6364,1.010750516,0.963838048
6365,1.010750516,0.963838048
6366,1.010750516,0.963838048
6367,1.010750516,0.963838048
6368,1.010750516,0.963838048
6369,1.010750516,0.963838048
6370,1.010750516,0.963838048
6371,1.010750516,0.963838048
6372,1.010750516,0.963838048
6373,1.010750516,0.963838048
6374,1.010750516,0.963838048
6375,1.010750516,0.963838048
6376,1.010750516,0.963838048
6377,1.010750516,0.963838048
6378,1.010750516,0.963838048
6379,1.010750516,0.963838048
6380,1.010750516,0.963838048
6381,1.010750516,0.963838048
6382,1.010750516,0.963838048
6383,1.010750516,0.963838048
6384,1.010750516,0.963838048
6385,1.010750516,0.963838048
6386,1.010750516,0.963838048
6387,1.010750516,0.963838048
6388,1.010750516,0.963838048
6389,1.010750516,0.963838048
6390,1.010750516,0.963838048
6391,1.010750516,0.963838048
6392,1.010750516,0.963838048
6393,1.010750516,0.963838048
6394,1.010750516,0.963838048
6395,1.010750516,0.963838048
6396,1.010750516,0.963838048
6397,1.010750516,0.963838048
6398,1.010750516,0.963838048
6399,1.010750516,0.963838048
6400,1.010750516,0.963838048
6401,1.010750516,0.963838048
6402,1.010750516,0.963838048
6403,1.010750516,0.963838048
6404,1.010750516,0.963838048
6405,1.010750516,0.963838048
6406,1.010750516,0.963838048
6407,1.010750516,0.963838048
6408,1.010750516,0.963838048
6409,1.010750516,0.963838048
6410,1.010750516,0.963838048
6411,1.010750516,0.963838048
6412,1.010750516,0.963838048
6413,1.010750516,0.963838048
6414,1.010750516,0.963838048
6415,1.010750516,0.963838048
6416,1.010750516,0.963838048
6417,1.010750516,0.963838048
6418,1.010750516,0.963838048
6419,1.010750516,0.963838048
6420,1.010750516,0.963838048
6421,1.010750516,0.963838048
6422,1.010750516,0.963838048
6423,1.010750516,0.963838048
6424,1.010750516,0.963838048
6425,1.010750516,0.963838048
6426,1.010750516,0.963838048
6427,1.010750516,0.963838048
6428,1.010750516,0.963838048
6429,1.010750516,0.963838048
6430,1.010750516,0.963838048
6431,1.010750516,0.963838048
6432,1.010750516,0.963838048
6433,1.010750516,0.963838048
6434,1.010750516,0.963838048
6435,1.010750516,0.963838048
6436,1.010750516,0.963838048
6437,1.010750516,0.963838048
6438,1.010750516,0.963838048
6439,1.010750516,0.963838048
6440,1.010750516,0.963838048
6441,1.010750516,0.963838048
6442,1.010750516,0.963838048
6443,1.010750516,0.963838048
6444,1.010750516,0.963838048
6445,1.010750516,0.963838048
6446,1.010750516,0.963838048
6447,1.010750516,0.963838048
6448,1.010750516,0.963838048
6449,1.010750516,0.963838048
6450,1.010750516,0.963838048
6451,1.010750516,0.963838048
6452,1.010750516,0.963838048
6453,1.010750516,0.963838048
6454,1.010750516,0.963838048
6455,1.010750516,0.963838048
6456,1.010750516,0.963838048
6457,1.010750516,0.963838048
6458,1.010750516,0.963838048
6459,1.010750516,0.963838048
6460,1.010750516,0.963838048
6461,1.010750516,0.963838048
6462,1.010750516,0.963838048
6463,1.010750516,0.963838048
6464,1.010750516,0.963838048
6465,1.010750516,0.963838048
6466,1.010750516,0.963838048
6467,1.010750516,0.963838048
6468,1.010750516,0.963838048
6469,1.010750516,0.963838048
6470,1.010750516,0.963838048
6471,1.010750516,0.963838048
6472,1.010750516,0.963838048
6473,1.010750516,0.963838048
6474,1.010750516,0.963838048
6475,1.010750516,0.963838048
6476,1.010750516,0.963838048
6477,1.010750516,0.963838048
6478,1.010750516,0.963838048
6479,1.010750516,0.963838048
6480,1.010750516,0.963838048
6481,1.010750516,0.963838048
6482,1.010750516,0.963838048
6483,1.010750516,0.963838048
6484,1.010750516,0.963838048
6485,1.010750516,0.963838048
6486,1.010750516,0.963838048
6487,1.010750516,0.963838048
6488,1.010750516,0.963838048
6489,1.010750516,0.963838048
6490,1.010750516,0.963838048
6491,1.010750516,0.963838048
6492,1.010750516,0.963838048
6493,1.010750516,0.963838048
6494,1.010750516,0.963838048
6495,1.010750516,0.963838048
6496,1.010750516,0.963838048
6497,1.010750516,0.963838048
6498,1.010750516,0.963838048
6499,1.010750516,0.963838048
6500,1.010750516,0.963838048
6501,1.010750516,0.963838048
6502,1.010750516,0.963838048
6503,1.010750516,0.963838048
6504,1.010750516,0.963838048
6505,1.010750516,0.963838048
6506,1.010750516,0.963838048
6507,1.010750516,0.963838048
6508,1.010750516,0.963838048
6509,1.010750516,0.963838048
6510,1.010750516,0.963838048
6511,1.010750516,0.963838048
6512,1.010750516,0.963838048
6513,1.010750516,0.963838048
6514,1.010750516,0.963838048
6515,1.010750516,0.963838048
6516,1.010750516,0.963838048
6517,1.010750516,0.963838048
6518,1.010750516,0.963838048
6519,1.010750516,0.963838048
6520,1.010750516,0.963838048
6521,1.010750516,0.963838048
6522,1.010750516,0.963838048
6523,1.010750516,0.963838048
6524,1.010750516,0.963838048
6525,1.010750516,0.963838048
6526,1.010750516,0.963838048
6527,1.010750516,0.963838048
6528,1.010750516,0.963838048
6529,1.010750516,0.963838048
6530,1.010750516,0.963838048
6531,1.010750516,0.963838048
6532,1.010750516,0.963838048
6533,1.010750516,0.963838048
6534,1.010750516,0.963838048
6535,1.010750516,0.963838048
6536,1.010750516,0.963838048
6537,1.010750516,0.963838048
6538,1.010750516,0.963838048
6539,1.010750516,0.963838048
6540,1.010750516,0.963838048
6541,1.010750516,0.963838048
6542,1.010750516,0.963838048
6543,1.010750516,0.963838048
6544,1.010750516,0.963838048
6545,1.010750516,0.963838048
6546,1.010750516,0.963838048
6547,1.010750516,0.963838048
6548,1.010750516,0.963838048
6549,1.010750516,0.963838048
6550,1.010750516,0.963838048
6551,1.010750516,0.963838048
6552,1.010750516,0.963838048
6553,1.010750516,0.963838048
6554,1.010750516,0.963838048
6555,1.010750516,0.963838048
6556,1.010750516,0.963838048
6557,1.010750516,0.963838048
6558,1.010750516,0.963838048
6559,1.010750516,0.963838048
6560,1.010750516,0.963838048
6561,1.010750516,0.963838048
6562,1.010750516,0.963838048
6563,1.010750516,0.963838048
6564,1.010750516,0.963838048
6565,1.010750516,0.963838048
6566,1.010750516,0.963838048
6567,1.010750516,0.963838048
6568,1.010750516,0.963838048
6569,1.010750516,0.963838048
6570,1.010750516,0.963838048
6571,1.010750516,0.963838048
6572,1.010750516,0.963838048
6573,1.010750516,0.963838048
6574,1.010750516,0.963838048
6575,1.010750516,0.963838048
6576,1.010750516,0.963838048
6577,1.010750516,0.963838048
6578,1.010750516,0.963838048
6579,1.010750516,0.963838048
6580,1.010750516,0.963838048
6581,1.010750516,0.963838048
6582,1.010750516,0.963838048
6583,1.010750516,0.963838048
6584,1.010750516,0.963838048
6585,1.010750516,0.963838048
6586,1.010750516,0.963838048
6587,1.010750516,0.963838048
6588,1.010750516,0.963838048
6589,1.010750516,0.963838048
6590,1.010750516,0.963838048
6591,1.010750516,0.963838048
6592,1.010750516,0.963838048
6593,1.010750516,0.963838048
6594,1.010750516,0.963838048
6595,1.010750516,0.963838048
6596,1.010750516,0.963838048
6597,1.010750516,0.963838048
6598,1.010750516,0.963838048
6599,1.010750516,0.963838048
6600,1.010750516,0.963838048
6601,1.010750516,0.963838048
6602,1.010750516,0.963838048
6603,1.010750516,0.963838048
6604,1.010750516,0.963838048
6605,1.010750516,0.963838048
6606,1.010750516,0.963838048
6607,1.010750516,0.963838048
6608,1.010750516,0.963838048
6609,1.010750516,0.963838048
6610,1.010750516,0.963838048
6611,1.010750516,0.963838048
6612,1.010750516,0.963838048
6613,1.010750516,0.963838048
6614,1.010750516,0.963838048
6615,1.010750516,0.963838048
6616,1.010750516,0.963838048
6617,1.010750516,0.963838048
6618,1.010750516,0.963838048
6619,1.010750516,0.963838048
6620,1.010750516,0.963838048
6621,1.010750516,0.963838048
6622,1.010750516,0.963838048
6623,1.010750516,0.963838048
6624,1.010750516,0.963838048
6625,1.010750516,0.963838048
6626,1.010750516,0.963838048
6627,1.010750516,0.963838048
6628,1.010750516,0.963838048
6629,1.010750516,0.963838048
6630,1.010750516,0.963838048
6631,1.010750516,0.963838048
6632,1.010750516,0.963838048
6633,1.010750516,0.963838048
6634,1.010750516,0.963838048
6635,1.010750516,0.963838048
6636,1.010750516,0.963838048
6637,1.010750516,0.963838048
6638,1.010750516,0.963838048
6639,1.010750516,0.963838048
6640,1.010750516,0.963838048
6641,1.010750516,0.963838048
6642,1.010750516,0.963838048
6643,1.010750516,0.963838048
6644,1.010750516,0.963838048
6645,1.010750516,0.963838048
6646,1.010750516,0.963838048
6647,1.010750516,0.963838048
6648,1.010750516,0.963838048
6649,1.010750516,0.963838048
6650,1.010750516,0.963838048
6651,1.010750516,0.963838048
6652,1.010750516,0.963838048
6653,1.010750516,0.963838048
6654,1.010750516,0.963838048
6655,1.010750516,0.963838048
6656,1.010750516,0.963838048
6657,1.010750516,0.963838048
6658,1.010750516,0.963838048
6659,1.010750516,0.963838048
6660,1.010750516,0.963838048
6661,1.010750516,0.963838048
6662,1.010750516,0.963838048
6663,1.010750516,0.963838048
6664,1.010750516,0.963838048
6665,1.010750516,0.963838048
6666,1.010750516,0.963838048
6667,1.010750516,0.963838048
6668,1.010750516,0.963838048
6669,1.010750516,0.963838048
6670,1.010750516,0.963838048
6671,1.010750516,0.963838048
6672,1.010750516,0.963838048
6673,1.010750516,0.963838048
6674,1.010750516,0.963838048
6675,1.010750516,0.963838048
6676,1.010750516,0.963838048
6677,1.010750516,0.963838048
6678,1.010750516,0.963838048
6679,1.010750516,0.963838048
6680,1.010750516,0.963838048
6681,1.010750516,0.963838048
6682,1.010750516,0.963838048
6683,1.010750516,0.963838048
6684,1.010750516,0.963838048
6685,1.010750516,0.963838048
6686,1.010750516,0.963838048
6687,1.010750516,0.963838048
6688,1.010750516,0.963838048
6689,1.010750516,0.963838048
6690,1.010750516,0.963838048
6691,1.010750516,0.963838048
6692,1.010750516,0.963838048
6693,1.010750516,0.963838048
6694,1.010750516,0.963838048
6695,1.010750516,0.963838048
